Name,Household Income Total,Income 100000 to 124999,Income 125000 to 149999,Income 150000 to 199999,Income 200000 or more,Total Children Under 18y,Total Children Under 18 in Married,Total 5y,Total 6 to 11y,Total 12 to 17y,Total Children in Other Families,Total Children Under 18 w/Male Housholder,Total 5y w/Male Housholder,Total 6 to 11y w/Male Housholder,Total 12 to 17y w/Male Housholder,Total Children Under 18 w/Female Housholder,Total 5y w/Female Housholder,Total 6 to 11y w/Female Housholder,Total 12 to 17y w/Female Housholder,State,County,Tract
Census Tract 83.67; San Diego County; California,1149,94,42,186,316,716,683,0,281,138,33,33,0,0,33,0,0,0,0,06,073,008367
Census Tract 83.68; San Diego County; California,1909,114,184,272,898,1746,1493,16,459,667,253,58,0,44,14,195,58,90,31,06,073,008368
Census Tract 83.69; San Diego County; California,1775,233,24,358,578,846,666,0,445,160,180,31,0,0,31,149,0,40,34,06,073,008369
Census Tract 83.70; San Diego County; California,1698,337,142,241,443,772,675,53,163,148,97,83,0,15,68,14,0,0,14,06,073,008370
Census Tract 83.71; San Diego County; California,1395,277,263,105,420,965,579,33,96,216,386,0,0,0,0,386,0,386,0,06,073,008371
Census Tract 83.72; San Diego County; California,1296,56,117,169,693,1203,1076,40,609,336,127,0,0,0,0,127,0,51,28,06,073,008372
Census Tract 83.73; San Diego County; California,1335,0,140,311,389,548,483,31,189,221,65,0,0,0,0,65,0,0,65,06,073,008373
Census Tract 83.74; San Diego County; California,1177,25,56,217,831,1416,1192,47,406,610,224,72,0,0,72,152,0,76,76,06,073,008374
Census Tract 83.75; San Diego County; California,1998,273,247,178,409,455,304,0,29,90,151,29,0,0,29,122,0,0,0,06,073,008375
Census Tract 83.76; San Diego County; California,2599,258,315,325,563,640,367,0,197,85,273,228,0,0,193,45,0,45,0,06,073,008376
Census Tract 83.77; San Diego County; California,974,101,64,67,43,99,89,8,23,0,10,0,0,0,0,10,0,0,0,06,073,008377
Census Tract 83.78; San Diego County; California,388,36,32,60,12,24,24,12,12,0,0,0,0,0,0,0,0,0,0,06,073,008378
Census Tract 83.79; San Diego County; California,1829,123,235,124,103,308,210,15,28,14,98,94,0,47,47,4,0,0,0,06,073,008379
Census Tract 83.80; San Diego County; California,2615,256,315,356,324,1118,939,43,355,245,179,20,0,0,3,159,11,71,77,06,073,008380
Census Tract 83.81; San Diego County; California,1053,92,137,141,358,327,327,0,64,36,0,0,0,0,0,0,0,0,0,06,073,008381
Census Tract 85.01; San Diego County; California,2112,201,111,347,483,1294,1062,14,239,364,232,16,0,0,0,216,3,86,42,06,073,008501
Census Tract 85.02; San Diego County; California,2489,250,172,571,307,1398,1089,43,340,529,309,148,0,0,19,161,47,66,48,06,073,008502
Census Tract 85.03; San Diego County; California,3018,464,226,160,698,1357,680,31,272,212,677,37,0,0,0,640,46,49,545,06,073,008503
Census Tract 85.04; San Diego County; California,2261,177,608,357,230,1246,1053,189,88,230,193,60,0,31,29,133,0,80,53,06,073,008504
Census Tract 85.05; San Diego County; California,1981,185,155,252,267,658,582,13,281,200,76,62,0,0,14,14,0,0,14,06,073,008505
Census Tract 85.06; San Diego County; California,1585,292,110,197,228,754,521,35,101,201,233,45,0,0,45,188,10,90,49,06,073,008506
Census Tract 85.07; San Diego County; California,2728,148,220,411,354,1231,829,77,214,197,402,102,0,38,20,300,0,43,176,06,073,008507
Census Tract 85.09; San Diego County; California,2679,331,386,333,319,875,825,18,204,221,50,0,0,0,0,50,0,50,0,06,073,008509
Census Tract 85.10; San Diego County; California,2520,301,160,141,255,1067,671,78,195,164,396,60,0,60,0,336,0,77,107,06,073,008510
Census Tract 85.11; San Diego County; California,2359,532,198,321,210,465,362,20,92,107,103,27,0,0,27,76,0,17,38,06,073,008511
Census Tract 85.12; San Diego County; California,1519,202,87,240,306,761,605,19,228,109,156,10,0,10,0,146,0,58,88,06,073,008512
Census Tract 85.13; San Diego County; California,1129,102,128,211,207,529,422,42,125,134,107,62,20,42,0,45,0,12,26,06,073,008513
Census Tract 86; San Diego County; California,2192,224,262,115,58,1466,960,56,397,273,506,107,0,37,9,399,0,216,124,06,073,008600
Census Tract 87.01; San Diego County; California,1237,228,95,115,1,667,587,41,153,100,80,48,0,26,22,32,0,0,0,06,073,008701
Census Tract 87.02; San Diego County; California,1733,247,223,136,142,512,419,12,94,201,93,0,0,0,0,93,0,9,84,06,073,008702
Census Tract 88; San Diego County; California,1994,256,179,204,68,1165,786,66,334,304,379,0,0,0,0,379,24,231,44,06,073,008800
Census Tract 89.01; San Diego County; California,2319,255,96,299,98,664,311,0,123,93,353,131,14,0,117,222,0,122,100,06,073,008901
Census Tract 89.02; San Diego County; California,1581,154,215,163,194,167,118,0,11,27,49,17,0,17,0,32,0,0,32,06,073,008902
Census Tract 90; San Diego County; California,1415,128,215,177,99,521,332,29,65,144,189,42,42,0,0,147,0,111,0,06,073,009000
Census Tract 91.01; San Diego County; California,2244,402,224,264,413,652,596,66,229,107,56,29,0,0,29,27,0,0,27,06,073,009101
Census Tract 91.02; San Diego County; California,2018,183,83,141,41,320,144,5,18,50,176,79,0,31,0,97,8,32,11,06,073,009102
Census Tract 91.03; San Diego County; California,1595,154,77,272,422,838,770,102,210,180,68,53,0,9,44,15,0,7,8,06,073,009103
Census Tract 91.04; San Diego County; California,1107,178,157,35,306,502,384,10,168,65,118,56,0,20,36,62,0,22,28,06,073,009104
Census Tract 91.07; San Diego County; California,2163,297,179,162,99,326,184,19,26,22,142,0,0,0,0,142,0,73,69,06,073,009107
Census Tract 91.08; San Diego County; California,856,45,85,103,127,401,317,5,103,89,84,10,0,7,3,74,0,0,74,06,073,009108
Census Tract 91.09; San Diego County; California,39,0,0,5,5,16,16,5,11,0,0,0,0,0,0,0,0,0,0,06,073,009109
Census Tract 92.01; San Diego County; California,2040,207,69,239,141,1490,835,87,340,116,655,110,0,85,0,545,47,186,132,06,073,009201
Census Tract 92.03; San Diego County; California,1893,254,64,223,418,406,218,25,30,0,188,142,0,0,88,46,0,24,22,06,073,009203
Census Tract 92.04; San Diego County; California,1311,52,98,133,510,542,535,70,12,218,7,0,0,0,0,7,0,7,0,06,073,009204
Census Tract 93.01; San Diego County; California,1890,286,151,187,166,1104,811,156,323,212,293,41,0,9,32,252,0,90,97,06,073,009301
Census Tract 93.05; San Diego County; California,2080,353,211,272,367,598,469,20,143,34,129,129,0,0,129,0,0,0,0,06,073,009305
Census Tract 93.06; San Diego County; California,2168,237,413,278,275,988,655,27,127,154,333,104,0,90,14,229,0,116,56,06,073,009306
Census Tract 93.07; San Diego County; California,2402,481,258,138,146,106,69,0,0,0,37,0,0,0,0,37,0,36,1,06,073,009307
Census Tract 93.08; San Diego County; California,2156,286,226,237,114,344,248,0,0,25,96,0,0,0,0,96,0,0,0,06,073,009308
Census Tract 94; San Diego County; California,510,31,46,19,7,1025,905,53,294,256,120,67,0,33,29,53,7,9,6,06,073,009400
Census Tract 95.02; San Diego County; California,1555,197,206,338,111,853,780,30,193,123,73,59,0,41,18,14,0,7,7,06,073,009502
Census Tract 95.04; San Diego County; California,2121,78,87,205,1198,1657,1576,68,592,477,81,0,0,0,0,81,0,25,36,06,073,009504
Census Tract 95.05; San Diego County; California,2844,306,184,399,708,1227,1088,39,398,295,139,68,0,46,22,71,0,58,13,06,073,009505
Census Tract 95.06; San Diego County; California,1589,182,177,276,406,1159,1001,40,351,345,158,70,0,44,11,88,0,17,71,06,073,009506
Census Tract 95.07; San Diego County; California,1542,183,218,179,213,867,602,70,134,216,265,0,0,0,0,265,0,24,57,06,073,009507
Census Tract 95.09; San Diego County; California,2272,112,337,425,308,665,451,24,95,181,214,0,0,0,0,214,0,97,94,06,073,009509
Census Tract 95.10; San Diego County; California,1283,66,51,112,12,2367,1973,201,505,164,394,91,0,26,0,303,8,156,51,06,073,009510
Census Tract 95.11; San Diego County; California,901,69,52,31,23,2122,1995,56,751,500,127,0,0,0,0,127,0,69,23,06,073,009511
Census Tract 96.02; San Diego County; California,1519,153,184,314,223,647,626,182,240,96,21,21,0,8,13,0,0,0,0,06,073,009602
Census Tract 96.03; San Diego County; California,2912,349,187,190,83,856,636,94,297,69,220,0,0,0,0,220,0,41,96,06,073,009603
Census Tract 96.04; San Diego County; California,1380,139,125,77,187,565,422,25,118,164,143,54,0,25,14,89,0,58,18,06,073,009604
Census Tract 97.03; San Diego County; California,1232,167,105,203,127,564,528,12,214,97,36,7,0,0,7,29,0,11,18,06,073,009703
Census Tract 97.04; San Diego County; California,2713,322,397,455,337,1282,1137,61,276,253,145,67,0,46,21,78,0,0,78,06,073,009704
Census Tract 97.05; San Diego County; California,1388,114,120,206,385,613,496,31,169,191,117,106,0,48,58,11,0,0,0,06,073,009705
Census Tract 97.06; San Diego County; California,2533,293,118,360,817,1577,1078,113,438,231,499,88,0,0,20,411,0,121,203,06,073,009706
Census Tract 98.01; San Diego County; California,2090,230,130,235,456,878,836,11,230,265,42,42,0,0,42,0,0,0,0,06,073,009801
Census Tract 98.02; San Diego County; California,2382,275,162,299,227,1362,992,127,326,238,370,165,0,111,37,205,15,116,54,06,073,009802
Census Tract 98.04; San Diego County; California,1827,306,238,222,431,1235,1056,64,471,218,179,30,0,30,0,149,0,54,95,06,073,009804
Census Tract 98.05; San Diego County; California,1842,156,192,173,444,874,718,11,187,247,156,9,0,0,9,147,0,54,22,06,073,009805
Census Tract 99.01; San Diego County; California,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06,073,009901
Census Tract 99.02; San Diego County; California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06,073,009902
Census Tract 100.01; San Diego County; California,1121,91,106,149,83,672,591,46,151,149,81,0,0,0,0,81,0,27,11,06,073,010001
Census Tract 100.03; San Diego County; California,1586,267,227,77,60,680,336,19,181,107,344,238,0,0,195,106,9,36,9,06,073,010003
Census Tract 100.04; San Diego County; California,1105,128,140,145,92,568,363,0,103,124,205,198,8,52,138,7,0,0,7,06,073,010004
Census Tract 100.05; San Diego County; California,2350,157,88,177,78,992,581,21,195,172,411,36,0,27,9,375,20,91,134,06,073,010005
Census Tract 100.09; San Diego County; California,1563,69,98,142,86,1124,954,95,268,286,170,47,0,0,0,123,0,37,71,06,073,010009
Census Tract 100.10; San Diego County; California,1619,129,68,70,33,949,422,1,115,234,527,0,0,0,0,527,49,167,272,06,073,010010
Census Tract 100.11; San Diego County; California,1050,94,52,246,58,914,829,44,233,352,85,61,0,26,5,24,0,12,7,06,073,010011
Census Tract 100.12; San Diego County; California,1243,113,53,136,73,1010,788,42,284,225,222,0,0,0,0,222,0,82,48,06,073,010012
Census Tract 100.13; San Diego County; California,1539,134,82,9,25,1333,1022,49,248,602,311,23,0,12,11,288,7,114,63,06,073,010013
Census Tract 100.15; San Diego County; California,1020,155,116,160,192,908,780,18,165,386,128,78,28,17,0,50,0,6,7,06,073,010015
Census Tract 100.16; San Diego County; California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06,073,010016
Census Tract 100.17; San Diego County; California,1575,207,182,196,176,1355,1211,143,425,368,144,0,0,0,0,144,0,0,80,06,073,010017
Census Tract 100.18; San Diego County; California,1943,260,181,176,209,1279,823,48,294,243,456,182,0,38,96,274,0,152,66,06,073,010018
Census Tract 100.19; San Diego County; California,1041,118,147,94,75,684,578,0,139,237,106,0,0,0,0,106,0,0,0,06,073,010019
Census Tract 101.03; San Diego County; California,2229,57,229,27,61,1003,627,11,136,348,376,11,0,0,0,365,0,129,111,06,073,010103
Census Tract 101.04; San Diego County; California,1123,117,95,150,51,523,286,13,60,137,237,114,0,27,87,123,0,89,34,06,073,010104
Census Tract 101.06; San Diego County; California,1380,113,86,68,0,933,545,46,130,301,388,43,0,0,0,345,24,144,107,06,073,010106
Census Tract 101.07; San Diego County; California,1727,230,70,156,55,828,566,11,227,307,262,113,0,22,22,149,0,22,102,06,073,010107
Census Tract 101.09; San Diego County; California,1229,151,62,202,99,872,787,20,29,674,85,12,0,12,0,73,0,0,73,06,073,010109
Census Tract 101.10; San Diego County; California,2110,146,155,294,17,1366,402,0,89,222,964,283,0,87,88,681,0,334,193,06,073,010110
Census Tract 101.11; San Diego County; California,874,17,106,29,37,771,287,9,69,158,484,14,0,9,0,470,0,75,266,06,073,010111
Census Tract 101.12; San Diego County; California,1531,88,37,16,35,1610,1153,29,470,464,457,41,0,0,41,416,45,196,103,06,073,010112
Census Tract 102.01; San Diego County; California,1124,176,51,100,79,413,264,32,51,0,149,37,0,0,37,112,0,24,88,06,073,010201
Census Tract 102.02; San Diego County; California,1396,141,103,90,247,771,359,0,99,166,412,157,0,98,59,255,27,101,77,06,073,010202
Census Tract 103; San Diego County; California,1451,138,53,108,74,823,587,80,120,249,236,48,10,9,19,188,38,32,89,06,073,010300
Census Tract 104.01; San Diego County; California,825,115,50,40,18,359,159,0,41,73,200,38,15,13,0,162,7,72,50,06,073,010401
Census Tract 104.02; San Diego County; California,1837,133,130,40,34,1265,773,34,352,207,492,105,0,35,44,387,0,176,109,06,073,010402
Census Tract 105.01; San Diego County; California,524,105,51,80,30,142,107,7,24,46,35,0,0,0,0,35,0,19,16,06,073,010501
Census Tract 105.02; San Diego County; California,2030,194,134,79,81,1182,626,13,179,93,556,358,59,125,144,198,0,43,133,06,073,010502
Census Tract 106.01; San Diego County; California,906,64,75,105,384,316,295,29,119,115,21,0,0,0,0,21,0,0,21,06,073,010601
Census Tract 108; San Diego County; California,921,190,38,56,280,521,470,22,177,228,51,27,0,7,20,24,0,0,24,06,073,010800
Census Tract 109; San Diego County; California,679,39,73,82,242,500,368,37,42,188,132,52,0,0,52,80,0,23,57,06,073,010900
Census Tract 110; San Diego County; California,1418,197,130,151,187,512,341,0,109,157,171,28,23,5,0,143,0,41,95,06,073,011000
Census Tract 111; San Diego County; California,1582,247,187,175,345,945,777,31,242,354,168,0,0,0,0,168,0,12,156,06,073,011100
Census Tract 113; San Diego County; California,25,0,10,7,3,39,26,0,14,7,13,0,0,0,0,13,0,4,5,06,073,011300
Census Tract 116.01; San Diego County; California,1673,127,110,0,0,1580,1051,12,455,381,529,8,0,0,8,521,8,205,146,06,073,011601
Census Tract 116.02; San Diego County; California,1261,46,64,0,32,865,494,6,54,83,371,53,0,17,9,318,0,86,232,06,073,011602
Census Tract 117; San Diego County; California,2440,87,52,11,76,1003,767,58,156,427,236,121,0,31,79,115,0,28,87,06,073,011700
Census Tract 118.01; San Diego County; California,1088,45,38,50,25,497,354,0,116,153,143,6,0,0,6,137,42,32,21,06,073,011801
Census Tract 118.02; San Diego County; California,1965,47,130,44,37,1428,895,69,298,438,533,122,0,29,69,411,21,146,166,06,073,011802
Census Tract 119.02; San Diego County; California,1796,207,74,140,151,607,417,24,184,129,190,83,0,16,67,107,62,0,25,06,073,011902
Census Tract 120.02; San Diego County; California,1309,66,14,0,32,605,149,0,51,74,456,48,0,23,0,408,0,154,220,06,073,012002
Census Tract 120.03; San Diego County; California,852,110,74,38,59,445,306,0,131,107,139,68,12,12,0,71,0,17,34,06,073,012003
Census Tract 121.01; San Diego County; California,655,79,58,32,43,138,131,16,30,61,7,0,0,0,0,7,0,0,7,06,073,012101
Census Tract 121.02; San Diego County; California,922,37,95,12,40,485,309,0,136,122,176,12,0,7,0,164,13,49,102,06,073,012102
Census Tract 122; San Diego County; California,944,110,16,61,49,735,365,22,101,194,370,105,21,7,59,265,26,118,91,06,073,012200
Census Tract 123.02; San Diego County; California,767,30,26,28,12,295,149,17,27,19,146,8,0,0,0,138,0,40,36,06,073,012302
Census Tract 123.03; San Diego County; California,1150,133,100,122,88,520,391,0,183,129,129,25,0,8,10,104,15,48,41,06,073,012303
Census Tract 123.04; San Diego County; California,1333,121,156,94,305,614,501,99,174,136,113,53,0,22,19,60,0,17,12,06,073,012304
Census Tract 124.01; San Diego County; California,1174,137,137,8,65,552,326,0,121,55,226,0,0,0,0,226,0,83,98,06,073,012401
Census Tract 124.02; San Diego County; California,1939,72,107,78,14,1421,1028,69,433,365,393,59,0,26,33,334,31,38,174,06,073,012402
Census Tract 125.01; San Diego County; California,1381,85,10,10,0,807,274,0,63,94,533,100,30,58,12,433,45,133,157,06,073,012501
Census Tract 125.02; San Diego County; California,1610,79,90,52,34,1137,760,79,351,165,377,17,0,0,17,360,42,164,103,06,073,012502
Census Tract 126; San Diego County; California,1580,221,40,111,94,1105,397,9,104,171,708,31,0,0,31,677,0,194,379,06,073,012600
Census Tract 127; San Diego County; California,1746,111,74,84,34,947,644,14,243,222,303,52,0,32,6,251,8,104,73,06,073,012700
Census Tract 128; San Diego County; California,1321,121,118,146,136,766,680,32,225,277,86,65,0,0,8,21,0,14,7,06,073,012800
Census Tract 129; San Diego County; California,1039,204,50,124,109,780,471,39,152,182,309,47,0,13,34,262,0,145,108,06,073,012900
Census Tract 130; San Diego County; California,1791,136,165,138,66,984,649,44,218,120,335,69,0,25,30,266,33,113,27,06,073,013000
Census Tract 131.02; San Diego County; California,2006,300,122,175,5,1447,937,53,199,282,510,117,34,0,38,393,63,204,58,06,073,013102
Census Tract 131.03; San Diego County; California,732,38,6,3,40,396,309,25,61,168,87,6,0,0,0,81,0,54,12,06,073,013103
Census Tract 131.04; San Diego County; California,1861,129,42,14,80,1357,957,59,312,277,400,157,0,19,14,243,8,77,131,06,073,013104
Census Tract 132.03; San Diego County; California,2082,81,156,87,75,1161,556,0,243,133,605,60,0,0,60,545,56,193,296,06,073,013203
Census Tract 132.04; San Diego County; California,1266,210,58,55,14,669,484,36,58,93,185,46,0,13,33,139,8,32,30,06,073,013204
Census Tract 132.05; San Diego County; California,682,74,44,18,45,520,308,13,137,104,212,31,5,0,5,181,0,76,105,06,073,013205
Census Tract 132.06; San Diego County; California,2256,157,148,22,4,1273,802,195,314,204,471,128,24,60,0,343,0,183,73,06,073,013206
Census Tract 133.01; San Diego County; California,1531,281,152,93,123,665,561,47,229,199,104,0,0,0,0,104,0,75,29,06,073,013301
Census Tract 133.02; San Diego County; California,1541,304,213,114,80,1075,930,56,409,441,145,49,0,24,7,96,0,44,44,06,073,013302
Census Tract 133.03; San Diego County; California,1423,132,75,93,68,863,567,40,177,227,296,126,0,55,71,170,10,68,92,06,073,013303
Census Tract 133.06; San Diego County; California,1153,159,89,134,82,943,620,50,164,250,323,21,0,0,21,302,21,130,53,06,073,013306
Census Tract 133.07; San Diego County; California,1332,104,105,128,58,1153,764,27,340,284,389,155,0,45,74,234,0,79,31,06,073,013307
Census Tract 133.08; San Diego County; California,994,144,98,42,0,839,565,7,247,235,274,63,0,49,14,211,10,50,82,06,073,013308
Census Tract 133.09; San Diego County; California,1903,359,275,415,155,953,874,36,406,376,79,18,0,9,9,61,0,11,37,06,073,013309
Census Tract 133.12; San Diego County; California,904,109,120,108,31,579,486,7,199,203,93,73,0,19,46,20,0,0,20,06,073,013312
Census Tract 133.15; San Diego County; California,1143,139,89,375,160,1108,1068,0,294,504,40,24,0,0,24,16,0,0,16,06,073,013315
Census Tract 133.16; San Diego County; California,2276,263,199,376,569,1856,1695,75,426,716,161,16,0,16,0,145,0,79,66,06,073,013316
Census Tract 133.17; San Diego County; California,3940,572,457,872,660,3297,2723,228,1059,634,574,29,0,0,0,545,31,147,284,06,073,013317
Census Tract 133.18; San Diego County; California,2124,332,322,546,289,1783,1319,39,414,699,464,145,145,0,0,319,57,128,121,06,073,013318
Census Tract 133.19; San Diego County; California,2120,274,711,167,273,1659,1396,58,501,447,263,114,0,27,87,149,0,60,89,06,073,013319
Census Tract 133.20; San Diego County; California,1973,73,427,506,155,2341,1952,108,668,606,389,101,0,82,19,288,0,50,107,06,073,013320
Census Tract 133.21; San Diego County; California,2201,203,335,342,454,2579,2290,95,801,983,289,126,0,0,0,163,0,54,79,06,073,013321
Census Tract 133.22; San Diego County; California,1139,177,54,90,565,1091,819,0,157,614,272,113,0,0,51,159,0,0,39,06,073,013322
Census Tract 133.23; San Diego County; California,2023,233,187,524,412,1440,1000,111,365,327,440,94,0,23,21,346,0,173,0,06,073,013323
Census Tract 133.24; San Diego County; California,732,364,32,28,45,889,132,0,0,82,757,0,0,0,0,757,0,361,396,06,073,013324
Census Tract 133.25; San Diego County; California,1710,92,195,214,59,1611,1183,0,483,411,428,0,0,0,0,428,0,163,265,06,073,013325
Census Tract 133.26; San Diego County; California,1113,73,70,339,335,413,343,0,94,162,70,70,0,0,70,0,0,0,0,06,073,013326
Census Tract 133.27; San Diego County; California,1749,293,299,588,69,1339,1056,0,240,429,283,0,0,0,0,283,0,105,0,06,073,013327
Census Tract 134.01; San Diego County; California,1342,127,185,296,113,937,928,37,252,301,9,0,0,0,0,9,0,9,0,06,073,013401
Census Tract 134.09; San Diego County; California,1969,203,274,143,232,1059,809,49,252,300,250,58,0,0,58,192,0,8,121,06,073,013409
Census Tract 134.11; San Diego County; California,1604,222,77,264,390,787,706,46,359,169,81,25,0,25,0,56,0,16,32,06,073,013411
Census Tract 134.12; San Diego County; California,1655,206,254,131,295,936,722,73,343,228,214,128,0,44,41,86,0,29,9,06,073,013412
Census Tract 134.14; San Diego County; California,2588,397,396,204,706,866,662,0,150,325,204,16,0,0,16,188,0,113,75,06,073,013414
Census Tract 134.15; San Diego County; California,447,44,73,54,97,170,165,0,60,74,5,0,0,0,0,5,0,0,5,06,073,013415
Census Tract 134.16; San Diego County; California,1283,245,155,132,175,842,720,47,279,256,122,46,0,10,36,76,0,76,0,06,073,013416
Census Tract 134.17; San Diego County; California,659,75,110,124,156,408,317,8,202,61,91,12,0,0,12,79,0,28,51,06,073,013417
Census Tract 134.18; San Diego County; California,2243,344,234,189,246,1260,821,19,302,339,439,343,0,90,180,96,0,23,23,06,073,013418
Census Tract 134.20; San Diego County; California,916,141,95,128,139,824,529,81,122,223,295,0,0,0,0,295,0,44,174,06,073,013420
Census Tract 134.21; San Diego County; California,1219,104,160,178,242,808,561,0,186,258,247,0,0,0,0,247,64,69,114,06,073,013421
Census Tract 134.22; San Diego County; California,1369,103,290,197,252,545,545,0,98,240,0,0,0,0,0,0,0,0,0,06,073,013422
Census Tract 134.23; San Diego County; California,991,84,152,66,182,702,621,82,203,189,81,81,0,81,0,0,0,0,0,06,073,013423
Census Tract 134.24; San Diego County; California,1909,306,190,311,492,1769,1639,104,369,447,130,58,0,0,58,72,0,0,72,06,073,013424
Census Tract 134.25; San Diego County; California,520,118,16,132,205,360,342,0,46,296,18,0,0,0,0,18,0,0,18,06,073,013425
Census Tract 135.03; San Diego County; California,1975,182,163,224,127,1406,848,66,227,328,558,71,0,0,63,487,0,262,72,06,073,013503
Census Tract 135.04; San Diego County; California,1272,156,200,176,179,611,530,27,202,232,81,0,0,0,0,81,0,0,42,06,073,013504
Census Tract 135.05; San Diego County; California,2063,273,212,256,211,1379,432,11,85,196,947,718,118,29,26,229,0,32,188,06,073,013505
Census Tract 135.06; San Diego County; California,1168,104,112,116,86,874,579,11,125,325,295,236,0,77,0,59,0,27,0,06,073,013506
Census Tract 136.01; San Diego County; California,2012,300,154,234,302,1378,767,10,152,235,611,59,0,30,11,552,0,114,243,06,073,013601
Census Tract 136.04; San Diego County; California,1998,313,38,377,275,1110,892,15,490,257,218,69,0,0,0,149,0,45,104,06,073,013604
Census Tract 136.05; San Diego County; California,2225,210,121,368,787,1247,1033,19,278,434,214,51,15,16,20,163,0,90,73,06,073,013605
Census Tract 136.07; San Diego County; California,1040,148,97,44,46,750,521,22,117,106,229,0,0,0,0,229,0,71,73,06,073,013607
Census Tract 136.08; San Diego County; California,1521,222,36,134,227,849,743,67,259,282,106,0,0,0,0,106,0,20,86,06,073,013608
Census Tract 137.01; San Diego County; California,852,103,94,118,131,297,263,0,68,163,34,6,0,0,6,28,9,0,19,06,073,013701
Census Tract 137.02; San Diego County; California,1616,142,169,123,162,1633,907,77,248,314,726,261,14,49,147,465,29,152,193,06,073,013702
Census Tract 138.01; San Diego County; California,1734,114,144,235,131,918,753,28,127,359,165,22,0,11,11,143,23,58,62,06,073,013801
Census Tract 138.02; San Diego County; California,870,94,74,48,22,854,697,6,190,225,157,29,0,13,10,128,0,13,85,06,073,013802
Census Tract 139.03; San Diego County; California,1264,148,218,74,132,478,395,0,167,160,83,33,0,0,15,50,0,21,29,06,073,013903
Census Tract 139.05; San Diego County; California,1275,158,169,287,87,1294,1165,0,383,365,129,69,0,11,23,60,0,34,9,06,073,013905
Census Tract 139.06; San Diego County; California,1711,181,147,46,142,819,573,0,245,106,246,16,0,16,0,230,0,30,137,06,073,013906
Census Tract 139.07; San Diego County; California,1333,75,81,16,53,941,480,21,197,107,461,172,8,45,49,289,8,104,129,06,073,013907
Census Tract 139.08; San Diego County; California,1208,69,224,93,46,959,493,0,183,219,466,24,11,0,0,442,0,159,177,06,073,013908
Census Tract 139.09; San Diego County; California,1559,126,104,149,335,732,666,16,273,232,66,6,0,0,0,60,0,45,15,06,073,013909
Census Tract 140.01; San Diego County; California,1565,146,155,106,116,800,584,0,110,275,216,0,0,0,0,216,0,126,90,06,073,014001
Census Tract 140.02; San Diego County; California,1192,109,74,187,31,615,330,0,119,139,285,83,0,0,83,202,0,45,157,06,073,014002
Census Tract 141.01; San Diego County; California,1212,94,118,106,95,585,424,19,186,127,161,43,0,0,37,118,0,60,12,06,073,014101
Census Tract 141.02; San Diego County; California,1086,106,25,146,71,890,644,0,173,335,246,175,0,8,167,71,0,24,31,06,073,014102
Census Tract 142; San Diego County; California,2034,280,283,330,81,1199,1031,58,272,372,168,52,21,15,5,116,0,33,43,06,073,014200
Census Tract 143; San Diego County; California,1263,139,136,107,16,822,693,48,317,209,129,0,0,0,0,129,13,66,37,06,073,014300
Census Tract 144; San Diego County; California,1945,136,96,9,0,1126,608,72,190,173,518,56,0,36,5,462,89,62,257,06,073,014400
Census Tract 145; San Diego County; California,1358,226,43,122,76,988,733,20,261,244,255,97,0,0,46,158,0,40,84,06,073,014500
Census Tract 146.01; San Diego County; California,2240,233,131,123,121,683,453,54,147,105,230,98,0,20,22,132,0,45,73,06,073,014601
Census Tract 146.02; San Diego County; California,1828,251,190,321,256,1373,1250,86,454,310,123,42,0,0,6,81,0,8,40,06,073,014602
Census Tract 147.01; San Diego County; California,1501,149,97,153,209,618,526,52,173,56,92,69,0,0,16,23,0,0,23,06,073,014701
Census Tract 147.02; San Diego County; California,1623,175,192,226,90,854,582,0,249,161,272,0,0,0,0,272,0,105,167,06,073,014702
Census Tract 148.03; San Diego County; California,2084,218,151,116,93,642,492,0,69,281,150,42,0,0,0,108,0,18,49,06,073,014803
Census Tract 148.04; San Diego County; California,1936,293,104,173,233,857,583,110,208,36,274,193,0,115,17,81,0,30,0,06,073,014804
Census Tract 148.05; San Diego County; California,1979,305,231,95,39,658,421,57,92,0,237,0,0,0,0,237,0,109,56,06,073,014805
Census Tract 148.06; San Diego County; California,1538,258,81,6,95,309,224,19,120,54,85,23,0,23,0,62,0,32,30,06,073,014806
Census Tract 149.01; San Diego County; California,1821,184,36,137,279,1033,720,9,222,174,313,90,33,53,4,223,0,28,89,06,073,014901
Census Tract 149.02; San Diego County; California,1369,174,55,101,59,367,204,5,60,71,163,74,0,10,37,89,0,13,50,06,073,014902
Census Tract 150.01; San Diego County; California,1545,123,65,202,293,838,703,6,219,134,135,0,0,0,0,135,0,0,18,06,073,015001
Census Tract 150.02; San Diego County; California,1192,89,0,57,0,269,49,0,13,12,220,71,0,47,0,149,0,111,38,06,073,015002
Census Tract 151; San Diego County; California,1759,228,84,193,171,1234,1063,107,294,302,171,111,0,8,89,60,0,40,0,06,073,015100
Census Tract 152; San Diego County; California,1413,130,263,199,423,468,440,36,82,232,28,8,0,0,8,20,0,10,10,06,073,015200
Census Tract 153.01; San Diego County; California,1136,144,106,66,77,717,518,0,135,192,199,12,0,0,0,187,0,90,46,06,073,015301
